Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_Uncapped,Attrition_Numeric,Age_Group,Tenure_Group,Cluster,Persona,PCA1,PCA2
37,No,Travel_Rarely,309,Sales,10,4,Life Sciences,4,Female,88,2,2,Sales Executive,4,Divorced,6694.0,5k-10k,24223,2,Yes,14,3,3,3,8,5,3,1,0,0,0.0,6694,0,36-45,0-2 Yrs,0,Junior Core,-0.9421,-1.2095
37,No,Travel_Rarely,367,Research & Development,25,2,Medical,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731.0,5k-10k,17171,7,No,13,3,3,2,9,2,3,6,2,1,3.0,5731,0,36-45,6-10 Yrs,1,Mid-Level Professionals,-0.3816,0.0853
37,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,4,Female,56,2,2,Manufacturing Director,4,Married,6474.0,5k-10k,9961,1,No,13,3,2,1,14,2,2,14,8,3,11.0,6474,0,36-45,11-20 Yrs,1,Mid-Level Professionals,1.2289,1.7053
37,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,3,Male,54,3,1,Research Scientist,3,Married,2996.0,Upto 5k,5182,7,Yes,15,3,4,0,8,2,3,6,4,1,3.0,2996,0,36-45,6-10 Yrs,0,Junior Core,-1.1442,0.0842
37,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1,Female,94,3,1,Laboratory Technician,3,Single,3629.0,Upto 5k,19106,4,No,18,3,1,0,8,6,3,3,2,0,2.0,3629,0,36-45,3-5 Yrs,0,Junior Core,-1.3599,-0.2615
37,No,Non-Travel,1413,Research & Development,5,2,Technical Degree,3,Male,84,4,1,Laboratory Technician,3,Single,3500.0,Upto 5k,25470,0,No,14,3,1,0,7,2,1,6,5,1,3.0,3500,0,36-45,6-10 Yrs,0,Junior Core,-1.1519,0.0907
37,No,Travel_Rarely,674,Research & Development,13,3,Medical,1,Male,47,3,2,Research Scientist,4,Married,4285.0,Upto 5k,3031,1,No,17,3,1,0,10,2,3,10,8,3,7.0,4285,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.1456,1.026
37,No,Travel_Rarely,671,Research & Development,19,3,Life Sciences,3,Male,85,3,2,Manufacturing Director,3,Married,5768.0,5k-10k,26493,3,No,17,3,1,3,9,2,2,4,3,0,2.0,5768,0,36-45,3-5 Yrs,0,Junior Core,-0.5995,-0.3812
37,No,Travel_Rarely,1470,Research & Development,10,3,Medical,2,Female,71,3,1,Research Scientist,2,Married,3936.0,Upto 5k,9953,1,No,11,3,1,1,8,2,1,8,4,7,7.0,3936,0,36-45,6-10 Yrs,1,Mid-Level Professionals,-0.5525,1.0691
37,No,Travel_Frequently,1278,Sales,1,4,Medical,3,Male,31,1,2,Sales Executive,4,Divorced,9525.0,5k-10k,7677,1,No,14,3,3,2,6,2,2,6,3,1,3.0,9525,0,36-45,6-10 Yrs,0,Junior Core,-0.1793,-0.5186
37,No,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189.0,Upto 5k,8800,1,No,14,3,1,2,5,2,3,5,2,0,3.0,4189,0,36-45,3-5 Yrs,0,Junior Core,-0.8519,-0.1297
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071.0,Upto 5k,12832,2,No,13,3,3,0,19,4,2,10,0,4,7.0,4071,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.6634,0.7915
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213.0,Upto 5k,4992,1,No,15,3,2,0,10,4,1,10,3,0,8.0,4213,1,36-45,6-10 Yrs,1,Mid-Level Professionals,0.228,1.1671
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,4284.0,Upto 5k,13588,5,Yes,22,4,3,1,16,2,3,5,3,0,4.0,4284,0,36-45,3-5 Yrs,1,Mid-Level Professionals,-0.0897,-0.1704
37,No,Travel_Rarely,161,Research & Development,10,3,Life Sciences,3,Female,42,4,3,Research Director,4,Married,13744.0,10k-15k,15471,1,Yes,25,4,1,1,16,2,3,16,11,6,8.0,13744,0,36-45,11-20 Yrs,2,Senior Leadership,2.3712,0.7978
38,No,Travel_Frequently,216,Research & Development,23,3,Life Sciences,4,Male,44,2,3,Manufacturing Director,3,Single,9526.0,5k-10k,8787,0,No,21,4,2,0,10,2,3,9,7,1,3.0,9526,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.7119,-0.1904
38,No,Travel_Rarely,371,Research & Development,2,3,Life Sciences,4,Male,45,3,1,Research Scientist,4,Single,3944.0,Upto 5k,4306,5,Yes,11,3,3,0,6,3,3,3,2,1,2.0,3944,0,36-45,3-5 Yrs,0,Junior Core,-1.4139,-0.4509
38,No,Travel_Frequently,653,Research & Development,29,5,Life Sciences,4,Female,50,3,2,Laboratory Technician,4,Single,2406.0,Upto 5k,5456,1,No,11,3,4,0,10,2,3,10,3,9,9.0,2406,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.1767,1.7669
38,No,Non-Travel,573,Research & Development,6,3,Medical,2,Female,79,1,2,Research Scientist,4,Divorced,5329.0,5k-10k,15717,7,Yes,12,3,4,3,17,3,3,13,11,1,9.0,5329,0,36-45,11-20 Yrs,1,Mid-Level Professionals,1.0842,1.3036
38,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,4,Female,32,3,2,Research Scientist,3,Single,4317.0,Upto 5k,2302,3,Yes,20,4,2,0,19,2,3,3,2,2,3.0,4317,0,36-45,3-5 Yrs,1,Mid-Level Professionals,-0.0894,-0.694
38,No,Travel_Rarely,702,Sales,1,4,Life Sciences,1,Female,59,2,2,Sales Executive,4,Single,8686.0,5k-10k,12930,4,No,22,4,3,0,12,2,4,8,3,0,7.0,8686,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.6249,0.3138
38,No,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,3,Female,75,3,1,Laboratory Technician,4,Single,2288.0,Upto 5k,6319,1,No,12,3,3,0,2,3,3,2,2,2,1.0,2288,0,36-45,0-2 Yrs,0,Junior Core,-1.9783,-0.4321
38,No,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,4,Male,88,3,2,Manufacturing Director,3,Married,6553.0,5k-10k,7259,9,No,14,3,2,0,14,3,3,1,0,0,0.0,6553,0,36-45,0-2 Yrs,0,Junior Core,-0.5612,-1.4928
38,No,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,4,Male,54,3,2,Manufacturing Director,4,Married,6261.0,5k-10k,4185,3,No,18,3,1,1,9,3,1,7,7,1,7.0,6261,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.14,0.9337
38,Yes,Travel_Rarely,1180,Research & Development,29,1,Medical,2,Male,70,3,2,Healthcare Representative,1,Married,6673.0,5k-10k,11354,7,Yes,19,3,2,0,17,2,3,1,0,0,0.0,6673,1,36-45,0-2 Yrs,0,Junior Core,-0.3582,-1.0599
38,No,Travel_Rarely,119,Sales,3,3,Life Sciences,1,Male,76,3,3,Sales Executive,3,Divorced,10609.0,10k-15k,9647,0,No,12,3,3,2,17,6,2,16,10,5,13.0,10609,0,36-45,11-20 Yrs,1,Mid-Level Professionals,2.5971,1.7497
38,No,Non-Travel,1327,Sales,2,2,Life Sciences,4,Male,39,2,2,Sales Executive,4,Married,5249.0,5k-10k,19682,3,No,18,3,4,1,13,0,3,8,7,7,5.0,5249,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.1485,0.1296
38,No,Travel_Rarely,322,Sales,7,2,Medical,1,Female,44,4,2,Sales Executive,1,Divorced,5605.0,5k-10k,19191,1,Yes,24,4,3,1,8,3,3,8,0,7,7.0,5605,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.0681,0.6699
38,No,Travel_Rarely,688,Research & Development,23,4,Life Sciences,4,Male,82,3,2,Healthcare Representative,4,Divorced,5745.0,5k-10k,18899,9,No,14,3,2,1,10,2,3,2,2,1,2.0,5745,0,36-45,0-2 Yrs,0,Junior Core,-0.6315,-0.5297
38,No,Travel_Rarely,849,Research & Development,25,2,Life Sciences,1,Female,81,2,3,Research Director,2,Married,12061.0,10k-15k,26707,3,No,17,3,3,1,19,2,3,10,8,0,1.0,12061,0,36-45,6-10 Yrs,1,Mid-Level Professionals,1.3985,-0.7573
38,No,Travel_Rarely,343,Research & Development,15,2,Life Sciences,3,Male,92,2,3,Research Director,4,Divorced,11510.0,10k-15k,15682,0,Yes,14,3,2,1,12,3,3,11,10,2,9.0,11510,0,36-45,11-20 Yrs,1,Mid-Level Professionals,1.7085,0.8279
38,No,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,4,Male,42,3,1,Laboratory Technician,4,Married,1702.0,Upto 5k,12106,1,Yes,23,4,3,1,1,3,3,1,0,0,0.0,1702,0,36-45,0-2 Yrs,0,Junior Core,-2.2568,-0.7818
38,No,Travel_Rarely,1495,Research & Development,10,3,Medical,3,Female,76,3,2,Healthcare Representative,3,Married,9824.0,5k-10k,22174,3,No,19,3,3,1,18,4,3,1,0,0,0.0,9824,0,36-45,0-2 Yrs,0,Junior Core,0.0204,-1.6049
38,No,Travel_Rarely,362,Research & Development,1,1,Life Sciences,3,Female,43,3,1,Research Scientist,1,Single,2619.0,Upto 5k,14561,3,No,17,3,4,0,8,3,2,0,0,0,0.0,2619,0,36-45,0-2 Yrs,0,Junior Core,-1.8054,-1.0557
38,No,Travel_Rarely,243,Sales,7,4,Marketing,4,Female,46,2,2,Sales Executive,4,Single,4028.0,Upto 5k,7791,0,No,20,4,1,0,8,2,3,7,7,0,5.0,4028,0,36-45,6-10 Yrs,1,Mid-Level Professionals,-0.341,0.2959
38,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,2,Female,33,4,2,Healthcare Representative,4,Single,7625.0,5k-10k,19383,0,No,13,3,3,0,10,4,2,9,7,1,8.0,7625,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.5501,0.6829
38,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,3,Female,81,3,3,Manufacturing Director,3,Single,7861.0,5k-10k,15397,4,Yes,14,3,4,0,10,4,4,1,0,0,0.0,7861,0,36-45,0-2 Yrs,0,Junior Core,-0.2552,-1.7236
38,No,Travel_Rarely,268,Research & Development,2,5,Medical,4,Male,92,3,1,Research Scientist,3,Married,3057.0,Upto 5k,20471,6,Yes,13,3,2,1,6,0,1,1,0,0,1.0,3057,0,36-45,0-2 Yrs,0,Junior Core,-1.7249,-0.7548
38,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,Female,75,4,2,Manufacturing Director,1,Single,5980.0,5k-10k,26085,6,Yes,12,3,4,0,17,2,3,15,7,4,12.0,5980,0,36-45,11-20 Yrs,1,Mid-Level Professionals,1.5514,1.9314
38,No,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,Male,45,2,2,Healthcare Representative,1,Divorced,6288.0,5k-10k,4284,2,No,15,3,3,1,13,3,2,4,3,1,2.0,6288,0,36-45,3-5 Yrs,0,Junior Core,-0.2704,-0.6498
38,No,Travel_Rarely,395,Sales,9,3,Marketing,2,Male,98,2,1,Sales Representative,2,Married,2899.0,Upto 5k,12102,0,No,19,3,4,1,3,3,3,2,2,1,2.0,2899,0,36-45,0-2 Yrs,0,Junior Core,-1.764,-0.293
38,No,Travel_Rarely,1333,Research & Development,1,3,Technical Degree,4,Female,80,3,3,Research Director,1,Married,13582.0,10k-15k,16292,1,No,13,3,2,1,15,3,3,15,12,5,11.0,13582,0,36-45,11-20 Yrs,2,Senior Leadership,2.5368,1.1116
38,No,Non-Travel,152,Sales,10,3,Technical Degree,3,Female,85,3,2,Sales Executive,4,Single,5666.0,5k-10k,19899,1,Yes,13,3,2,0,6,1,3,5,3,1,3.0,5666,0,36-45,3-5 Yrs,0,Junior Core,-0.6015,-0.2559
38,No,Travel_Frequently,1391,Research & Development,10,1,Medical,3,Male,66,3,1,Research Scientist,3,Married,2684.0,Upto 5k,12127,0,No,17,3,2,1,3,0,2,2,1,0,2.0,2684,0,36-45,0-2 Yrs,0,Junior Core,-1.7859,-0.2624
38,No,Travel_Rarely,1035,Sales,3,4,Life Sciences,2,Male,42,3,2,Sales Executive,4,Single,6861.0,5k-10k,4981,8,Yes,12,3,3,0,19,1,3,1,0,0,0.0,6861,0,36-45,0-2 Yrs,0,Junior Core,-0.2281,-1.5789
38,No,Travel_Frequently,1186,Research & Development,3,4,Other,3,Male,44,3,1,Research Scientist,3,Married,2821.0,Upto 5k,2997,3,No,16,3,1,1,8,2,3,2,2,2,2.0,2821,0,36-45,0-2 Yrs,0,Junior Core,-1.4733,-0.4843
38,No,Travel_Rarely,330,Research & Development,17,1,Life Sciences,3,Female,65,2,3,Healthcare Representative,3,Married,8823.0,5k-10k,24608,0,No,18,3,1,1,20,4,2,19,9,1,9.0,8823,0,36-45,11-20 Yrs,1,Mid-Level Professionals,2.4274,1.5345
38,No,Travel_Rarely,770,Sales,10,4,Marketing,3,Male,73,2,3,Sales Executive,3,Divorced,8740.0,5k-10k,5569,0,Yes,14,3,2,2,9,2,3,8,7,2,7.0,8740,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.8653,0.3201
38,No,Travel_Rarely,130,Sales,2,2,Marketing,4,Male,32,3,3,Sales Executive,2,Single,7351.0,5k-10k,20619,7,No,16,3,3,0,10,2,3,1,0,0,0.0,7351,0,36-45,0-2 Yrs,0,Junior Core,-0.3075,-1.676
38,No,Travel_Rarely,433,Human Resources,1,3,Human Resources,3,Male,37,4,1,Human Resources,3,Married,2844.0,Upto 5k,6004,1,No,13,3,4,1,7,2,4,7,6,5,0.0,2844,0,36-45,6-10 Yrs,0,Junior Core,-1.3925,-0.4793
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,6893.0,5k-10k,19461,3,No,15,3,4,1,11,3,3,7,7,1,7.0,6893,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.3156,0.3709
38,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,2610.0,Upto 5k,15748,1,No,11,3,4,3,4,2,3,4,2,0,3.0,2610,0,36-45,3-5 Yrs,0,Junior Core,-1.5149,0.0249
38,No,Travel_Frequently,888,Human Resources,10,4,Human Resources,3,Male,71,3,2,Human Resources,3,Married,6077.0,5k-10k,14814,3,No,11,3,3,0,10,2,3,6,3,1,2.0,6077,0,36-45,6-10 Yrs,0,Junior Core,-0.345,-0.4587
38,Yes,Travel_Rarely,903,Research & Development,2,3,Medical,3,Male,81,3,2,Manufacturing Director,2,Married,4855.0,Upto 5k,7653,4,No,11,3,1,2,7,2,3,5,2,1,4.0,4855,1,36-45,3-5 Yrs,0,Junior Core,-0.5371,-0.1806
38,No,Travel_Rarely,1245,Sales,14,3,Life Sciences,3,Male,80,3,2,Sales Executive,2,Married,9924.0,5k-10k,12355,0,No,11,3,4,1,10,3,3,9,8,7,7.0,9924,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.7014,0.5955
38,No,Travel_Rarely,437,Sales,16,3,Life Sciences,2,Female,90,3,2,Sales Executive,2,Single,4198.0,Upto 5k,16379,2,No,12,3,2,0,8,5,4,3,2,1,2.0,4198,0,36-45,3-5 Yrs,0,Junior Core,-0.85,-0.4517
38,No,Travel_Rarely,397,Research & Development,2,2,Medical,4,Female,54,2,3,Manufacturing Director,3,Married,7756.0,5k-10k,14199,3,Yes,19,3,4,1,10,6,4,5,4,0,2.0,7756,0,36-45,3-5 Yrs,1,Mid-Level Professionals,0.1733,-0.9893
38,No,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,4,Male,90,3,2,Research Scientist,4,Married,4735.0,Upto 5k,9867,7,No,15,3,4,2,19,4,4,13,11,2,9.0,4735,0,36-45,11-20 Yrs,1,Mid-Level Professionals,1.1414,1.2122
38,No,Travel_Frequently,148,Research & Development,2,3,Medical,4,Female,42,2,1,Laboratory Technician,2,Single,2440.0,Upto 5k,23826,1,No,22,4,2,0,4,3,3,4,3,3,3.0,2440,0,36-45,3-5 Yrs,0,Junior Core,-1.5344,-0.0563
38,No,Travel_Rarely,1495,Research & Development,4,2,Medical,4,Female,87,3,1,Laboratory Technician,3,Married,3306.0,Upto 5k,26176,7,No,19,3,4,1,7,5,2,0,0,0,0.0,3306,0,36-45,0-2 Yrs,0,Junior Core,-1.7935,-1.0234
38,No,Travel_Frequently,594,Research & Development,2,2,Medical,3,Female,75,2,1,Laboratory Technician,2,Married,2468.0,Upto 5k,15963,4,No,14,3,2,1,9,4,2,6,1,0,5.0,2468,0,36-45,6-10 Yrs,0,Junior Core,-0.9201,0.4022
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,2,Male,60,1,2,Healthcare Representative,4,Married,5811.0,5k-10k,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0.0,5811,0,36-45,0-2 Yrs,0,Junior Core,-0.5717,-1.176
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702.0,Upto 5k,16376,1,No,11,3,2,1,5,3,3,5,4,0,4.0,3702,0,36-45,3-5 Yrs,0,Junior Core,-1.1871,0.1998
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592.0,Upto 5k,7129,5,No,13,3,4,3,13,3,3,11,10,3,8.0,2592,0,36-45,11-20 Yrs,1,Mid-Level Professionals,-0.0723,1.3092
38,No,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,5405.0,5k-10k,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3.0,5405,0,36-45,3-5 Yrs,1,Mid-Level Professionals,0.147,-0.7105
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,4,Female,58,2,2,Research Scientist,2,Divorced,2133.0,Upto 5k,18115,1,Yes,16,3,3,1,20,3,3,20,11,0,7.0,2133,0,36-45,11-20 Yrs,1,Mid-Level Professionals,1.2033,1.6612
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,4771.0,Upto 5k,14293,2,No,19,3,4,2,10,0,4,5,2,0,3.0,4771,0,36-45,3-5 Yrs,0,Junior Core,-0.8656,-0.0853
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,2858.0,Upto 5k,11473,4,No,14,3,1,0,20,3,2,1,0,0,0.0,2858,0,36-45,0-2 Yrs,0,Junior Core,-0.9941,-1.1954
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,2991.0,Upto 5k,5224,0,Yes,11,3,2,1,7,2,3,6,2,1,2.0,2991,0,36-45,6-10 Yrs,0,Junior Core,-1.2597,-0.1863
38,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,4,Male,86,3,2,Sales Executive,2,Married,4440.0,Upto 5k,7636,0,No,15,3,1,2,16,3,3,15,13,5,8.0,4440,0,36-45,11-20 Yrs,1,Mid-Level Professionals,0.9679,1.253
38,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,Male,72,2,2,Manufacturing Director,3,Married,5321.0,5k-10k,14284,2,No,11,3,4,1,10,1,3,8,3,7,7.0,5321,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.1588,0.6334
38,No,Travel_Rarely,201,Research & Development,10,3,Medical,2,Female,99,1,3,Research Director,3,Married,13206.0,10k-15k,3376,3,No,12,3,1,1,20,3,3,18,16,1,11.0,13206,0,36-45,11-20 Yrs,2,Senior Leadership,2.9951,1.4558
38,No,TravelRarely,345,Sales,10,2,Life Sciences,1,Female,100,3,2,Sales Executive,4,Married,5343.0,5k-10k,5982,1,No,11,3,3,1,10,1,3,10,7,1,9.0,5343,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.473,1.2516
39,Yes,Travel_Rarely,895,Sales,5,3,Technical Degree,4,Male,56,3,2,Sales Representative,4,Married,2086.0,Upto 5k,3335,3,No,14,3,3,1,19,6,4,1,0,0,0.0,2086,1,36-45,0-2 Yrs,0,Junior Core,-0.6832,-1.3092
39,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,4,Female,47,2,2,Sales Executive,3,Married,5902.0,5k-10k,14590,4,No,14,3,3,1,17,1,4,15,11,5,9.0,5902,0,36-45,11-20 Yrs,1,Mid-Level Professionals,1.3084,1.3556
39,No,Travel_Rarely,1431,Research & Development,1,4,Medical,3,Female,96,3,1,Laboratory Technician,3,Divorced,2232.0,Upto 5k,15417,7,No,14,3,3,3,7,1,3,3,2,1,2.0,2232,0,36-45,3-5 Yrs,0,Junior Core,-1.4936,-0.4297
39,No,Travel_Frequently,505,Research & Development,2,4,Technical Degree,3,Female,64,3,3,Healthcare Representative,3,Single,10938.0,10k-15k,6420,0,No,25,4,4,0,20,1,3,19,6,11,3.0,10938,0,36-45,11-20 Yrs,2,Senior Leadership,2.1317,-0.0521
39,No,Travel_Rarely,1132,Research & Development,1,3,Medical,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613.0,5k-10k,10942,0,No,17,3,1,3,19,5,2,18,10,3,7.0,9613,0,36-45,11-20 Yrs,1,Mid-Level Professionals,2.2339,0.708
39,No,Travel_Rarely,117,Research & Development,10,1,Medical,3,Male,99,3,4,Manager,1,Married,16583.5,15k+,5355,1,Yes,14,3,4,0,21,3,3,21,9,11,10.0,17068,0,36-45,20+ Yrs,2,Senior Leadership,3.9553,1.049
39,No,Travel_Frequently,672,Research & Development,7,2,Medical,3,Male,54,2,5,Manager,4,Married,16583.5,15k+,21141,1,No,15,3,1,1,21,2,3,21,9,13,3.0,19272,0,36-45,20+ Yrs,2,Senior Leadership,3.7295,-0.5531
39,Yes,Travel_Rarely,1162,Sales,3,2,Medical,4,Female,41,3,2,Sales Executive,3,Married,5238.0,5k-10k,17778,4,Yes,18,3,1,0,12,3,2,1,0,0,0.0,5238,1,36-45,0-2 Yrs,0,Junior Core,-0.7798,-1.4061
39,No,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,2,Male,52,3,5,Manager,3,Divorced,16583.5,15k+,8213,1,Yes,14,3,3,1,21,3,3,21,8,1,6.0,19197,0,36-45,20+ Yrs,2,Senior Leadership,4.0001,-0.0877
39,No,Travel_Frequently,443,Research & Development,8,1,Life Sciences,3,Female,48,3,1,Laboratory Technician,3,Married,3755.0,Upto 5k,17872,1,No,11,3,1,1,8,3,3,8,3,0,7.0,3755,0,36-45,6-10 Yrs,1,Mid-Level Professionals,-0.4974,0.9592
39,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,4,Female,80,2,2,Healthcare Representative,3,Single,4553.0,Upto 5k,20978,1,No,11,3,1,0,20,4,3,20,7,11,10.0,4553,0,36-45,11-20 Yrs,1,Mid-Level Professionals,1.7612,1.9453
39,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,3,Female,44,4,2,Human Resources,2,Married,6389.0,5k-10k,18767,9,No,15,3,3,1,12,3,1,8,3,3,6.0,6389,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.3347,0.2491
39,No,Travel_Rarely,1383,Human Resources,2,3,Life Sciences,4,Female,42,2,2,Human Resources,4,Married,5204.0,5k-10k,7790,8,No,11,3,3,2,13,2,3,5,4,0,4.0,5204,0,36-45,3-5 Yrs,1,Mid-Level Professionals,-0.1026,-0.3465
39,Yes,Travel_Rarely,1122,Research & Development,6,3,Medical,4,Male,70,3,1,Laboratory Technician,1,Married,2404.0,Upto 5k,4303,7,Yes,21,4,4,0,8,2,1,2,2,2,2.0,2404,1,36-45,0-2 Yrs,0,Junior Core,-1.478,-0.4476
39,No,Travel_Rarely,903,Sales,2,5,Life Sciences,1,Male,41,4,3,Sales Executive,3,Single,7880.0,5k-10k,2560,0,No,18,3,4,0,9,3,3,8,7,0,7.0,7880,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.8107,0.182
39,No,Travel_Rarely,466,Research & Development,1,1,Life Sciences,4,Female,65,2,4,Manufacturing Director,4,Married,12742.0,10k-15k,7060,1,No,16,3,3,1,21,3,3,21,6,11,8.0,12742,0,36-45,20+ Yrs,2,Senior Leadership,3.3733,0.7234
39,No,Travel_Frequently,945,Research & Development,22,3,Medical,4,Female,82,3,3,Manufacturing Director,1,Single,10880.0,10k-15k,5083,1,Yes,13,3,3,0,21,2,3,21,6,2,8.0,10880,0,36-45,20+ Yrs,2,Senior Leadership,2.7767,1.4196
39,Yes,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169.0,10k-15k,13547,7,No,11,3,4,3,21,4,3,18,7,11,5.0,12169,1,36-45,11-20 Yrs,2,Senior Leadership,2.8488,-0.0453
39,No,Non-Travel,439,Research & Development,9,3,Life Sciences,3,Male,70,3,2,Laboratory Technician,2,Single,6782.0,5k-10k,8770,9,No,15,3,3,0,9,2,2,5,4,0,3.0,6782,0,36-45,3-5 Yrs,1,Mid-Level Professionals,-0.2688,-0.4323
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,16583.5,15k+,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2.0,17123,0,36-45,11-20 Yrs,2,Senior Leadership,3.1002,-0.5925
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,3904.0,Upto 5k,22154,0,No,13,3,1,0,6,2,3,5,2,0,3.0,3904,1,36-45,3-5 Yrs,0,Junior Core,-1.1534,0.2469
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,4534.0,Upto 5k,13352,0,No,11,3,1,0,9,6,3,8,7,1,7.0,4534,0,36-45,6-10 Yrs,1,Mid-Level Professionals,0.059,0.8727
39,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,6120.0,5k-10k,3567,3,Yes,12,3,4,2,8,2,4,5,4,1,4.0,6120,0,36-45,3-5 Yrs,1,Mid-Level Professionals,-0.3019,0.0333
39,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,10920.0,10k-15k,3449,3,No,21,4,2,1,13,2,3,6,4,0,5.0,10920,0,36-45,6-10 Yrs,1,Mid-Level Professionals,1.0636,-0.1902
39,Yes,Non-Travel,592,Research & Development,2,3,Life Sciences,1,Female,54,2,1,Laboratory Technician,1,Single,3646.0,Upto 5k,17181,2,Yes,23,4,2,0,11,2,4,1,0,0,0.0,3646,1,36-45,0-2 Yrs,0,Junior Core,-1.4168,-1.1088
39,No,Travel_Rarely,1089,Research & Development,6,3,Life Sciences,2,Female,32,3,3,Manufacturing Director,2,Single,8376.0,5k-10k,9150,4,No,18,3,4,0,9,3,3,2,0,2,2.0,8376,0,36-45,0-2 Yrs,1,Mid-Level Professionals,0.0231,-1.222
